project_id,ml_anomaly_risk,ml_prediction,ml_decision_score
251383.0,48.7,ANOMALY,-0.0262
251384.0,48.7,ANOMALY,-0.0262
251385.0,11.7,NORMAL,0.151
251386.0,11.7,NORMAL,0.151
251387.0,48.7,ANOMALY,-0.0262
251388.0,48.7,ANOMALY,-0.0262
251389.0,11.7,NORMAL,0.151
251390.0,11.7,NORMAL,0.151
251391.0,2.9,NORMAL,0.1933
251392.0,34.4,NORMAL,0.0423
251393.0,37.8,NORMAL,0.0263
251394.0,3.9,NORMAL,0.1885
251395.0,0.6,NORMAL,0.2044
251396.0,49.6,ANOMALY,-0.0305
251397.0,7.2,NORMAL,0.1726
251398.0,7.2,NORMAL,0.1726
251399.0,7.2,NORMAL,0.1726
251400.0,7.2,NORMAL,0.1726
251401.0,7.2,NORMAL,0.1726
251402.0,7.2,NORMAL,0.1726
251403.0,7.2,NORMAL,0.1726
251404.0,7.2,NORMAL,0.1726
251405.0,7.2,NORMAL,0.1726
251406.0,7.2,NORMAL,0.1726
251407.0,7.2,NORMAL,0.1726
251408.0,6.8,NORMAL,0.1747
251409.0,6.8,NORMAL,0.1747
251410.0,6.8,NORMAL,0.1747
251411.0,6.8,NORMAL,0.1747
251412.0,7.2,NORMAL,0.1726
251413.0,7.2,NORMAL,0.1726
251414.0,7.2,NORMAL,0.1726
251415.0,6.8,NORMAL,0.1747
251416.0,6.8,NORMAL,0.1747
251417.0,6.8,NORMAL,0.1747
251418.0,6.8,NORMAL,0.1747
251419.0,6.8,NORMAL,0.1747
251420.0,6.8,NORMAL,0.1747
251423.0,1.9,NORMAL,0.198
251424.0,1.6,NORMAL,0.1996
251425.0,2.7,NORMAL,0.1946
251427.0,27.2,NORMAL,0.0769
251428.0,6.6,NORMAL,0.1758
251430.0,1.1,NORMAL,0.2019
251431.0,1.8,NORMAL,0.1989
251432.0,2.1,NORMAL,0.1973
251433.0,7.2,NORMAL,0.173
251434.0,1.8,NORMAL,0.1986
251437.0,47.0,ANOMALY,-0.0181
251438.0,1.3,NORMAL,0.2009
251439.0,1.0,NORMAL,0.2024
251440.0,1.2,NORMAL,0.2017
251441.0,1.1,NORMAL,0.2018
251442.0,1.5,NORMAL,0.2
251443.0,0.3,NORMAL,0.2059
251444.0,6.7,NORMAL,0.1751
251445.0,6.7,NORMAL,0.1751
251446.0,3.1,NORMAL,0.1926
251447.0,15.5,NORMAL,0.1328
251448.0,45.5,ANOMALY,-0.0109
251449.0,1.3,NORMAL,0.2009
251450.0,1.4,NORMAL,0.2007
251454.0,0.1,NORMAL,0.2067
251455.0,5.7,NORMAL,0.1798
251456.0,0.1,NORMAL,0.207
251457.0,0.2,NORMAL,0.2064
251458.0,1.5,NORMAL,0.2002
251459.0,13.4,NORMAL,0.1431
251460.0,0.1,NORMAL,0.2067
251463.0,0.2,NORMAL,0.2062
251464.0,1.1,NORMAL,0.2021
251465.0,1.4,NORMAL,0.2008
251466.0,0.7,NORMAL,0.2041
251467.0,1.1,NORMAL,0.2021
251468.0,1.1,NORMAL,0.2021
251469.0,1.3,NORMAL,0.2011
251470.0,9.8,NORMAL,0.1602
251471.0,8.4,NORMAL,0.1671
251472.0,1.9,NORMAL,0.1982
251473.0,2.5,NORMAL,0.1951
251474.0,1.3,NORMAL,0.2009
251475.0,2.0,NORMAL,0.1979
251476.0,2.0,NORMAL,0.1978
251477.0,2.0,NORMAL,0.1979
251478.0,4.9,NORMAL,0.1836
251479.0,8.2,NORMAL,0.1677
251480.0,5.9,NORMAL,0.1788
251481.0,1.4,NORMAL,0.2006
251482.0,1.4,NORMAL,0.2006
251483.0,1.8,NORMAL,0.1986
251484.0,1.2,NORMAL,0.2015
251485.0,1.4,NORMAL,0.2006
251486.0,0.0,NORMAL,0.2071
251487.0,1.1,NORMAL,0.2019
251488.0,7.4,NORMAL,0.1716
251489.0,1.2,NORMAL,0.2015
251490.0,1.4,NORMAL,0.2006
251491.0,1.1,NORMAL,0.2019
251492.0,1.2,NORMAL,0.2015
251493.0,1.4,NORMAL,0.2006
251494.0,7.4,NORMAL,0.1716
251495.0,0.6,NORMAL,0.2043
251496.0,10.4,NORMAL,0.1572
251497.0,11.3,NORMAL,0.1531
251498.0,23.8,NORMAL,0.0933
251499.0,0.1,NORMAL,0.2067
251500.0,15.3,NORMAL,0.1339
251501.0,2.3,NORMAL,0.1963
251502.0,6.9,NORMAL,0.1744
251503.0,2.4,NORMAL,0.1956
251504.0,2.1,NORMAL,0.1974
251505.0,6.9,NORMAL,0.1744
251506.0,0.4,NORMAL,0.2055
251507.0,0.6,NORMAL,0.2044
251508.0,0.6,NORMAL,0.2044
251509.0,1.4,NORMAL,0.2006
251510.0,7.4,NORMAL,0.1716
251511.0,0.7,NORMAL,0.2038
251512.0,1.3,NORMAL,0.2012
251513.0,0.0,NORMAL,0.2071
251514.0,7.0,NORMAL,0.1738
251515.0,11.4,NORMAL,0.1525
251516.0,4.3,NORMAL,0.1868
251517.0,0.6,NORMAL,0.2044
251526.0,5.8,NORMAL,0.1794
251527.0,46.1,ANOMALY,-0.0138
251534.0,5.9,NORMAL,0.1791
251535.0,5.8,NORMAL,0.1794
251536.0,6.6,NORMAL,0.1757
251537.0,5.9,NORMAL,0.1791
251539.0,6.7,NORMAL,0.1753
251540.0,5.9,NORMAL,0.1791
251541.0,6.6,NORMAL,0.1757
251542.0,6.6,NORMAL,0.1757
251545.0,0.1,NORMAL,0.2067
251546.0,7.2,NORMAL,0.1727
251547.0,7.2,NORMAL,0.1727
251548.0,7.2,NORMAL,0.1727
251549.0,7.2,NORMAL,0.1727
251550.0,2.3,NORMAL,0.1965
251551.0,66.6,ANOMALY,-0.1119
251552.0,2.3,NORMAL,0.1965
251553.0,1.8,NORMAL,0.1986
251554.0,41.8,NORMAL,0.0069
251555.0,2.3,NORMAL,0.1965
251556.0,7.8,NORMAL,0.1699
251557.0,7.8,NORMAL,0.1699
251558.0,7.8,NORMAL,0.1699
251559.0,7.8,NORMAL,0.1699
251560.0,0.9,NORMAL,0.203
251561.0,0.0,NORMAL,0.2071
251562.0,7.6,NORMAL,0.1707
251563.0,7.7,NORMAL,0.1704
251564.0,1.5,NORMAL,0.2
251565.0,42.1,NORMAL,0.0052
251566.0,7.2,NORMAL,0.1727
251567.0,7.8,NORMAL,0.1698
251568.0,2.0,NORMAL,0.1977
251569.0,8.1,NORMAL,0.1685
251570.0,10.2,NORMAL,0.1585
251571.0,4.6,NORMAL,0.185
251572.0,7.8,NORMAL,0.1699
251573.0,7.8,NORMAL,0.1699
251574.0,7.8,NORMAL,0.1699
251575.0,2.0,NORMAL,0.1977
251576.0,7.8,NORMAL,0.1698
251583.0,0.0,NORMAL,0.2073
251584.0,0.5,NORMAL,0.205
251585.0,0.5,NORMAL,0.205
251587.0,1.1,NORMAL,0.2019
251592.0,17.5,NORMAL,0.1236
251593.0,17.5,NORMAL,0.1236
251594.0,17.5,NORMAL,0.1236
251595.0,28.6,NORMAL,0.0701
251596.0,28.6,NORMAL,0.0701
251597.0,17.5,NORMAL,0.1236
251598.0,17.5,NORMAL,0.1236
251599.0,17.5,NORMAL,0.1236
251600.0,17.5,NORMAL,0.1236
251601.0,17.5,NORMAL,0.1236
251602.0,17.5,NORMAL,0.1236
251603.0,17.4,NORMAL,0.1237
251604.0,17.4,NORMAL,0.1237
251605.0,28.6,NORMAL,0.0701
251606.0,17.5,NORMAL,0.1236
251607.0,28.6,NORMAL,0.0701
251608.0,17.4,NORMAL,0.1237
251609.0,17.4,NORMAL,0.1237
251610.0,28.6,NORMAL,0.0701
251611.0,17.4,NORMAL,0.1237
251612.0,28.6,NORMAL,0.0701
251613.0,17.4,NORMAL,0.1237
251614.0,17.4,NORMAL,0.1237
251615.0,17.4,NORMAL,0.1237
251616.0,17.4,NORMAL,0.1237
251617.0,17.4,NORMAL,0.1237
251618.0,17.4,NORMAL,0.1237
251619.0,17.4,NORMAL,0.1237
251620.0,17.4,NORMAL,0.1237
251621.0,28.6,NORMAL,0.0701
251622.0,17.4,NORMAL,0.1237
251624.0,3.5,NORMAL,0.1904
251625.0,19.8,NORMAL,0.1122
251626.0,19.8,NORMAL,0.1122
251627.0,17.4,NORMAL,0.1237
251628.0,17.4,NORMAL,0.1237
251629.0,17.4,NORMAL,0.1237
251630.0,17.4,NORMAL,0.1237
251631.0,17.4,NORMAL,0.1237
251632.0,28.6,NORMAL,0.0701
251633.0,17.4,NORMAL,0.1237
251634.0,17.4,NORMAL,0.1237
251635.0,17.4,NORMAL,0.1237
251636.0,28.6,NORMAL,0.0701
251637.0,17.4,NORMAL,0.1237
251638.0,17.4,NORMAL,0.1237
251639.0,17.4,NORMAL,0.1237
251640.0,17.4,NORMAL,0.1237
251641.0,17.4,NORMAL,0.1237
251642.0,17.4,NORMAL,0.1237
251643.0,17.4,NORMAL,0.1237
251644.0,17.4,NORMAL,0.1237
251645.0,17.4,NORMAL,0.1237
251646.0,17.4,NORMAL,0.1237
251647.0,17.4,NORMAL,0.1237
251650.0,5.6,NORMAL,0.1806
251651.0,0.0,NORMAL,0.2071
251652.0,0.1,NORMAL,0.2066
251653.0,47.7,ANOMALY,-0.0214
251654.0,30.5,NORMAL,0.0612
251655.0,17.4,NORMAL,0.1237
251656.0,17.4,NORMAL,0.1237
251657.0,17.4,NORMAL,0.1237
251658.0,17.4,NORMAL,0.1237
251659.0,17.4,NORMAL,0.1237
251660.0,28.6,NORMAL,0.0701
251661.0,17.4,NORMAL,0.1237
251662.0,17.5,NORMAL,0.1236
251663.0,17.4,NORMAL,0.1237
251664.0,17.4,NORMAL,0.1237
251665.0,17.4,NORMAL,0.1237
251666.0,17.4,NORMAL,0.1237
251667.0,17.4,NORMAL,0.1237
251668.0,17.4,NORMAL,0.1237
251669.0,17.4,NORMAL,0.1237
251670.0,17.4,NORMAL,0.1237
251671.0,28.6,NORMAL,0.0701
251672.0,17.4,NORMAL,0.1237
251673.0,17.4,NORMAL,0.1237
251674.0,28.6,NORMAL,0.0701
251675.0,28.6,NORMAL,0.0701
251676.0,28.6,NORMAL,0.0701
251677.0,17.4,NORMAL,0.1237
251678.0,17.4,NORMAL,0.1237
251679.0,17.4,NORMAL,0.1237
251680.0,17.4,NORMAL,0.1237
251682.0,2.0,NORMAL,0.1977
251683.0,43.4,ANOMALY,-0.0006
251684.0,32.9,NORMAL,0.0496
251685.0,0.8,NORMAL,0.2034
251686.0,0.1,NORMAL,0.2067
251687.0,17.4,NORMAL,0.1237
251688.0,17.4,NORMAL,0.1237
251689.0,17.4,NORMAL,0.1237
251690.0,17.4,NORMAL,0.1237
251691.0,17.4,NORMAL,0.1237
251692.0,17.4,NORMAL,0.1237
251693.0,17.4,NORMAL,0.1237
251694.0,17.4,NORMAL,0.1237
251695.0,17.4,NORMAL,0.1237
251696.0,17.4,NORMAL,0.1237
251697.0,17.4,NORMAL,0.1237
251698.0,17.3,NORMAL,0.1241
251699.0,17.4,NORMAL,0.1237
251700.0,17.4,NORMAL,0.1237
251701.0,17.4,NORMAL,0.1237
251702.0,17.4,NORMAL,0.1237
251703.0,17.4,NORMAL,0.1237
251704.0,17.4,NORMAL,0.1237
251705.0,17.4,NORMAL,0.1237
251706.0,17.4,NORMAL,0.1237
251707.0,17.4,NORMAL,0.1237
251708.0,17.4,NORMAL,0.1237
251709.0,17.4,NORMAL,0.1237
251710.0,17.4,NORMAL,0.1237
251711.0,17.4,NORMAL,0.1237
251729.0,17.4,NORMAL,0.1237
251730.0,17.4,NORMAL,0.1237
251731.0,17.4,NORMAL,0.1237
251732.0,17.4,NORMAL,0.1237
251733.0,17.4,NORMAL,0.1237
251734.0,17.4,NORMAL,0.1237
251735.0,17.4,NORMAL,0.1237
251736.0,17.4,NORMAL,0.1237
251737.0,17.4,NORMAL,0.1237
251738.0,28.6,NORMAL,0.0703
251739.0,17.4,NORMAL,0.1237
251740.0,17.4,NORMAL,0.1237
251741.0,17.4,NORMAL,0.1237
251742.0,17.4,NORMAL,0.1237
251743.0,28.6,NORMAL,0.0703
251744.0,17.4,NORMAL,0.1237
251745.0,17.4,NORMAL,0.1237
251746.0,17.4,NORMAL,0.1237
251747.0,17.4,NORMAL,0.1237
251748.0,17.4,NORMAL,0.1237
251749.0,28.6,NORMAL,0.0703
251750.0,17.4,NORMAL,0.1237
251751.0,17.4,NORMAL,0.1237
251757.0,1.8,NORMAL,0.1988
251758.0,0.2,NORMAL,0.2062
251759.0,0.2,NORMAL,0.2062
251760.0,1.2,NORMAL,0.2014
251761.0,30.9,NORMAL,0.0591
251763.0,30.9,NORMAL,0.0591
251764.0,29.5,NORMAL,0.0659
251768.0,30.9,NORMAL,0.0591
251770.0,30.9,NORMAL,0.0591
251772.0,1.2,NORMAL,0.2014
251773.0,0.2,NORMAL,0.2062
251774.0,0.7,NORMAL,0.204
251775.0,0.8,NORMAL,0.2032
251776.0,0.6,NORMAL,0.2045
251777.0,0.2,NORMAL,0.2061
251778.0,0.2,NORMAL,0.2061
251779.0,0.2,NORMAL,0.2061
251780.0,0.2,NORMAL,0.2061
251781.0,0.2,NORMAL,0.2061
251782.0,7.0,NORMAL,0.1736
251783.0,6.9,NORMAL,0.174
251784.0,31.1,NORMAL,0.058
251785.0,7.0,NORMAL,0.1736
251786.0,7.0,NORMAL,0.1736
251787.0,7.0,NORMAL,0.1736
251788.0,0.1,NORMAL,0.2067
251790.0,47.7,ANOMALY,-0.0214
251792.0,0.1,NORMAL,0.2067
251793.0,0.1,NORMAL,0.2067
251795.0,5.0,NORMAL,0.1834
251796.0,34.0,NORMAL,0.0441
251797.0,0.8,NORMAL,0.2034
251798.0,1.5,NORMAL,0.1999
251799.0,47.2,ANOMALY,-0.0188
251800.0,4.2,NORMAL,0.1873
251801.0,31.5,NORMAL,0.0562
251802.0,3.7,NORMAL,0.1897
251803.0,5.6,NORMAL,0.1804
251804.0,18.5,NORMAL,0.1188
251805.0,22.5,NORMAL,0.0996
251806.0,0.5,NORMAL,0.2049
251807.0,41.8,NORMAL,0.0067
251808.0,44.8,ANOMALY,-0.0075
251809.0,53.5,ANOMALY,-0.049
251810.0,53.5,ANOMALY,-0.049
251811.0,0.0,NORMAL,0.2073
251812.0,0.3,NORMAL,0.2059
251813.0,24.7,NORMAL,0.089
251814.0,30.1,NORMAL,0.0632
251815.0,0.1,NORMAL,0.2066
251820.0,1.1,NORMAL,0.2019
251821.0,0.5,NORMAL,0.2047
251822.0,22.5,NORMAL,0.0993
251823.0,0.4,NORMAL,0.2053
251824.0,0.5,NORMAL,0.2049
251825.0,0.6,NORMAL,0.2043
251826.0,0.5,NORMAL,0.2049
251827.0,0.5,NORMAL,0.2049
251829.0,0.9,NORMAL,0.2028
251830.0,0.1,NORMAL,0.207
251832.0,5.6,NORMAL,0.1806
251833.0,0.0,NORMAL,0.2073
251834.0,0.0,NORMAL,0.2073
251835.0,0.0,NORMAL,0.2073
251836.0,0.0,NORMAL,0.2073
251837.0,0.0,NORMAL,0.2073
251839.0,0.6,NORMAL,0.2043
251840.0,0.1,NORMAL,0.2067
251841.0,18.6,NORMAL,0.1183
251842.0,3.7,NORMAL,0.1894
251843.0,0.0,NORMAL,0.2071
251844.0,0.1,NORMAL,0.207
251845.0,0.1,NORMAL,0.207
251846.0,0.1,NORMAL,0.207
251847.0,0.3,NORMAL,0.2059
251848.0,0.3,NORMAL,0.2059
251850.0,0.1,NORMAL,0.2067
251851.0,0.3,NORMAL,0.2059
251853.0,30.3,NORMAL,0.0618
251854.0,2.0,NORMAL,0.1979
251855.0,1.2,NORMAL,0.2014
251856.0,2.9,NORMAL,0.1932
251857.0,1.1,NORMAL,0.2019
251858.0,2.9,NORMAL,0.1932
251864.0,9.2,NORMAL,0.1633
251865.0,35.9,NORMAL,0.0353
251866.0,1.1,NORMAL,0.2019
251867.0,8.3,NORMAL,0.1674
251868.0,8.3,NORMAL,0.1674
251869.0,8.3,NORMAL,0.1674
251870.0,8.3,NORMAL,0.1674
251871.0,0.1,NORMAL,0.2067
251873.0,28.6,NORMAL,0.0701
251874.0,1.8,NORMAL,0.1986
251875.0,5.6,NORMAL,0.1804
251876.0,27.2,NORMAL,0.0769
251879.0,22.9,NORMAL,0.0977
251880.0,22.9,NORMAL,0.0977
251882.0,15.2,NORMAL,0.1342
251883.0,40.0,NORMAL,0.0154
251884.0,68.1,ANOMALY,-0.1193
251885.0,6.9,NORMAL,0.174
251888.0,8.8,NORMAL,0.1651
251889.0,8.8,NORMAL,0.1651
251890.0,8.8,NORMAL,0.1651
251892.0,37.1,NORMAL,0.0295
251894.0,1.8,NORMAL,0.1984
251895.0,2.2,NORMAL,0.1965
251896.0,29.9,NORMAL,0.064
251897.0,2.0,NORMAL,0.1976
251898.0,2.2,NORMAL,0.1965
251909.0,1.9,NORMAL,0.198
251910.0,25.9,NORMAL,0.0831
251911.0,2.2,NORMAL,0.1968
251912.0,1.6,NORMAL,0.1996
251916.0,34.2,NORMAL,0.0435
251917.0,34.1,NORMAL,0.0437
251918.0,2.2,NORMAL,0.1965
251921.0,2.2,NORMAL,0.1965
251922.0,1.6,NORMAL,0.1995
251924.0,1.9,NORMAL,0.198
251925.0,1.8,NORMAL,0.1984
251926.0,2.2,NORMAL,0.1965
251927.0,2.2,NORMAL,0.1965
251929.0,2.2,NORMAL,0.1965
251930.0,2.2,NORMAL,0.1965
251931.0,2.2,NORMAL,0.1965
251932.0,0.6,NORMAL,0.2044
251935.0,21.9,NORMAL,0.1021
251936.0,21.8,NORMAL,0.1027
251937.0,21.8,NORMAL,0.1027
251940.0,2.2,NORMAL,0.1965
251944.0,36.9,NORMAL,0.0301
251946.0,36.8,NORMAL,0.0311
251947.0,34.9,NORMAL,0.0398
251950.0,0.6,NORMAL,0.2044
251951.0,2.8,NORMAL,0.194
251954.0,5.0,NORMAL,0.1832
251955.0,37.2,NORMAL,0.0287
251956.0,34.5,NORMAL,0.0418
251957.0,37.1,NORMAL,0.0292
251958.0,36.9,NORMAL,0.0303
251965.0,2.1,NORMAL,0.1972
251967.0,1.4,NORMAL,0.2006
251968.0,2.1,NORMAL,0.1972
251969.0,2.1,NORMAL,0.1972
251973.0,2.3,NORMAL,0.1964
251975.0,2.1,NORMAL,0.1972
251976.0,4.4,NORMAL,0.186
251978.0,37.3,NORMAL,0.0286
251979.0,3.3,NORMAL,0.1914
251981.0,37.2,NORMAL,0.0289
251983.0,2.1,NORMAL,0.1972
251984.0,0.3,NORMAL,0.2059
251985.0,6.6,NORMAL,0.1757
251986.0,3.4,NORMAL,0.1909
251987.0,4.3,NORMAL,0.1866
251988.0,0.8,NORMAL,0.2036
251989.0,3.1,NORMAL,0.1924
251990.0,0.9,NORMAL,0.2032
251991.0,4.8,NORMAL,0.1845
251992.0,3.1,NORMAL,0.1924
251993.0,3.3,NORMAL,0.1913
251994.0,0.8,NORMAL,0.2036
251995.0,4.2,NORMAL,0.187
251996.0,1.7,NORMAL,0.1992
251998.0,1.4,NORMAL,0.2006
251999.0,1.7,NORMAL,0.1992
252000.0,0.9,NORMAL,0.2031
252001.0,1.4,NORMAL,0.2008
252002.0,21.7,NORMAL,0.1031
252003.0,1.5,NORMAL,0.2001
252008.0,23.0,NORMAL,0.0968
252009.0,22.1,NORMAL,0.1015
252010.0,22.2,NORMAL,0.101
252011.0,21.6,NORMAL,0.1036
252012.0,22.3,NORMAL,0.1002
252014.0,1.9,NORMAL,0.1982
252015.0,6.1,NORMAL,0.1779
252022.0,0.6,NORMAL,0.2044
252023.0,0.2,NORMAL,0.2065
252024.0,0.2,NORMAL,0.2065
252025.0,0.2,NORMAL,0.2065
252027.0,0.2,NORMAL,0.2065
252028.0,3.2,NORMAL,0.1922
252029.0,60.3,ANOMALY,-0.0817
252030.0,8.2,NORMAL,0.1678
252033.0,48.0,ANOMALY,-0.023
252034.0,37.7,NORMAL,0.0265
252035.0,47.3,ANOMALY,-0.0196
252036.0,14.3,NORMAL,0.1388
252038.0,4.3,NORMAL,0.1868
252039.0,18.7,NORMAL,0.1177
252040.0,18.7,NORMAL,0.1177
252041.0,18.7,NORMAL,0.1177
252042.0,18.7,NORMAL,0.1177
252043.0,19.9,NORMAL,0.112
252044.0,19.5,NORMAL,0.1137
252045.0,18.7,NORMAL,0.1174
252046.0,4.3,NORMAL,0.1868
252047.0,0.1,NORMAL,0.2067
252048.0,8.0,NORMAL,0.169
252049.0,2.1,NORMAL,0.1974
252050.0,0.0,NORMAL,0.2073
252051.0,2.1,NORMAL,0.1974
252052.0,0.1,NORMAL,0.2067
252053.0,2.1,NORMAL,0.1974
252055.0,2.1,NORMAL,0.1974
252058.0,6.7,NORMAL,0.1751
252059.0,6.7,NORMAL,0.1751
252060.0,6.7,NORMAL,0.1751
252061.0,6.7,NORMAL,0.1751
252062.0,6.7,NORMAL,0.1751
252063.0,6.7,NORMAL,0.1751
252064.0,0.1,NORMAL,0.2067
252065.0,0.0,NORMAL,0.2073
252066.0,10.7,NORMAL,0.156
252067.0,3.4,NORMAL,0.1908
252068.0,1.9,NORMAL,0.198
252069.0,35.0,NORMAL,0.0394
252070.0,35.0,NORMAL,0.0396
252071.0,1.9,NORMAL,0.198
252072.0,0.9,NORMAL,0.2028
252073.0,1.9,NORMAL,0.198
252074.0,34.9,NORMAL,0.0399
252075.0,25.4,NORMAL,0.0857
252076.0,37.2,NORMAL,0.0291
252078.0,36.0,NORMAL,0.0349
252079.0,1.9,NORMAL,0.198
252080.0,1.9,NORMAL,0.198
252082.0,1.2,NORMAL,0.2015
252085.0,35.0,NORMAL,0.0396
252086.0,1.9,NORMAL,0.1984
252087.0,1.6,NORMAL,0.1997
252088.0,1.9,NORMAL,0.198
252089.0,24.9,NORMAL,0.0877
252091.0,37.8,NORMAL,0.0262
252093.0,37.0,NORMAL,0.0299
252096.0,34.8,NORMAL,0.0403
252097.0,1.9,NORMAL,0.198
252099.0,34.9,NORMAL,0.0399
252100.0,1.9,NORMAL,0.198
252101.0,35.0,NORMAL,0.0396
252103.0,37.2,NORMAL,0.0291
252109.0,1.9,NORMAL,0.198
252110.0,37.2,NORMAL,0.0291
252111.0,17.2,NORMAL,0.125
252112.0,1.9,NORMAL,0.198
252115.0,1.9,NORMAL,0.198
252116.0,20.9,NORMAL,0.107
252123.0,0.5,NORMAL,0.2048
252124.0,71.7,ANOMALY,-0.1366
252126.0,80.3,ANOMALY,-0.1779
252128.0,2.0,NORMAL,0.1978
252129.0,51.6,ANOMALY,-0.0401
252130.0,4.6,NORMAL,0.1852
252131.0,31.9,NORMAL,0.0545
252132.0,36.3,NORMAL,0.0333
252134.0,35.7,NORMAL,0.0361
252135.0,25.7,NORMAL,0.0841
252136.0,3.9,NORMAL,0.1887
252137.0,2.6,NORMAL,0.1946
252138.0,31.8,NORMAL,0.055
252139.0,31.8,NORMAL,0.0547
252140.0,31.8,NORMAL,0.055
252141.0,31.9,NORMAL,0.0542
252142.0,31.8,NORMAL,0.0547
252143.0,31.8,NORMAL,0.0547
252144.0,31.8,NORMAL,0.055
252145.0,1.8,NORMAL,0.1987
252146.0,1.8,NORMAL,0.1987
252147.0,31.9,NORMAL,0.0542
252148.0,2.6,NORMAL,0.195
252149.0,1.1,NORMAL,0.2018
252150.0,1.1,NORMAL,0.202
252151.0,1.2,NORMAL,0.2014
252152.0,1.2,NORMAL,0.2014
252153.0,31.2,NORMAL,0.0576
252154.0,1.8,NORMAL,0.1987
252156.0,31.0,NORMAL,0.0587
252157.0,1.8,NORMAL,0.1985
252158.0,31.3,NORMAL,0.0573
252159.0,31.3,NORMAL,0.0573
252160.0,31.7,NORMAL,0.0552
252161.0,35.4,NORMAL,0.0374
252162.0,35.8,NORMAL,0.0355
252163.0,1.8,NORMAL,0.1985
252164.0,5.2,NORMAL,0.1825
252165.0,2.3,NORMAL,0.1962
252166.0,28.3,NORMAL,0.0718
252167.0,2.3,NORMAL,0.1962
252168.0,33.3,NORMAL,0.0478
252169.0,35.9,NORMAL,0.0353
252170.0,1.6,NORMAL,0.1996
252171.0,47.8,ANOMALY,-0.0221
252172.0,5.4,NORMAL,0.1816
252173.0,2.4,NORMAL,0.1956
252174.0,38.5,NORMAL,0.0226
252175.0,27.5,NORMAL,0.0755
252176.0,1.6,NORMAL,0.1996
252177.0,37.0,NORMAL,0.0299
252178.0,1.6,NORMAL,0.1996
252179.0,33.0,NORMAL,0.049
252180.0,2.6,NORMAL,0.1949
252181.0,31.2,NORMAL,0.0577
252182.0,1.1,NORMAL,0.2019
252183.0,2.6,NORMAL,0.1949
252184.0,2.4,NORMAL,0.1956
252185.0,36.5,NORMAL,0.0325
252186.0,2.6,NORMAL,0.1949
252187.0,1.8,NORMAL,0.1985
252188.0,2.6,NORMAL,0.1949
252189.0,2.6,NORMAL,0.1949
252190.0,2.2,NORMAL,0.1968
252191.0,31.0,NORMAL,0.0585
252193.0,31.4,NORMAL,0.0567
252194.0,2.3,NORMAL,0.1962
252195.0,34.0,NORMAL,0.0442
252196.0,35.0,NORMAL,0.0395
252197.0,19.6,NORMAL,0.1135
252198.0,15.6,NORMAL,0.1325
252199.0,15.6,NORMAL,0.1325
252200.0,17.1,NORMAL,0.1254
252201.0,17.1,NORMAL,0.1254
252202.0,17.1,NORMAL,0.1254
252203.0,17.1,NORMAL,0.1254
252204.0,38.6,NORMAL,0.0222
252205.0,33.3,NORMAL,0.0477
252206.0,0.7,NORMAL,0.2038
252207.0,1.1,NORMAL,0.2019
252208.0,36.7,NORMAL,0.0311
252212.0,0.5,NORMAL,0.2048
252213.0,39.1,NORMAL,0.0196
252214.0,36.2,NORMAL,0.0336
252215.0,3.1,NORMAL,0.1925
252216.0,9.0,NORMAL,0.1639
252217.0,31.5,NORMAL,0.0561
252218.0,0.1,NORMAL,0.2067
252219.0,0.8,NORMAL,0.2034
252220.0,27.4,NORMAL,0.0759
252221.0,39.4,NORMAL,0.0186
252222.0,7.1,NORMAL,0.1731
252223.0,0.1,NORMAL,0.2067
252224.0,0.1,NORMAL,0.2067
252225.0,43.9,ANOMALY,-0.0032
252226.0,40.0,NORMAL,0.0154
252227.0,42.5,NORMAL,0.0037
252228.0,0.0,NORMAL,0.2073
252229.0,31.4,NORMAL,0.0565
252230.0,30.5,NORMAL,0.0609
252231.0,1.3,NORMAL,0.2011
252232.0,13.1,NORMAL,0.1446
252233.0,0.7,NORMAL,0.2037
252234.0,0.3,NORMAL,0.2059
252235.0,0.3,NORMAL,0.2059
252236.0,0.6,NORMAL,0.2043
252237.0,0.6,NORMAL,0.2043
252238.0,0.5,NORMAL,0.2049
252239.0,4.9,NORMAL,0.1837
252240.0,5.4,NORMAL,0.1812
252241.0,4.9,NORMAL,0.1837
252242.0,4.3,NORMAL,0.1865
252243.0,4.8,NORMAL,0.1844
252244.0,6.5,NORMAL,0.1764
252245.0,5.5,NORMAL,0.1811
252246.0,3.9,NORMAL,0.1887
252247.0,7.0,NORMAL,0.1738
252248.0,4.9,NORMAL,0.1837
252249.0,4.9,NORMAL,0.1836
252250.0,15.3,NORMAL,0.1339
252251.0,2.8,NORMAL,0.1938
252252.0,0.6,NORMAL,0.2043
252253.0,0.4,NORMAL,0.2053
252254.0,42.6,NORMAL,0.0028
252255.0,42.6,NORMAL,0.0028
252256.0,0.1,NORMAL,0.2067
252257.0,0.0,NORMAL,0.2073
252258.0,0.7,NORMAL,0.204
252259.0,0.5,NORMAL,0.2047
252262.0,0.1,NORMAL,0.2067
252264.0,0.6,NORMAL,0.2043
252265.0,0.6,NORMAL,0.2043
252266.0,0.6,NORMAL,0.2043
252267.0,0.6,NORMAL,0.2043
252268.0,0.6,NORMAL,0.2043
252269.0,0.0,NORMAL,0.2073
252270.0,2.0,NORMAL,0.1979
252271.0,2.6,NORMAL,0.1949
252272.0,1.8,NORMAL,0.1986
