project_id,cost_deviation,cost_deviation_pct,expenditure_ratio,rec_san_ratio,sanction_delay_days,completion_duration_days,project_age_days,spending_velocity,velocity_ratio,payment_frequency,payment_concentration,vendor_constituency_count,category_cost_ratio,expenditure_spread_days
259865.0,,,,1.0,12.0,,213.0,,,0.0,,0,0.5263157894736842,
259866.0,,,,1.0,12.0,,213.0,,,0.0,,0,1.0,
259867.0,,,,1.0,149.0,,75.0,,,0.0,,0,0.09052631578947369,
259868.0,,,,1.0,,,,,,0.0,,0,0.09052631578947369,
259869.0,,,,1.0,,,,,,0.0,,0,0.09052631578947369,
259870.0,,,,1.0,,,,,,0.0,,0,0.39473684210526316,
259871.0,,,,1.0,147.0,,75.0,,,0.0,,0,0.13157894736842105,
259872.0,,,,1.0,147.0,,75.0,,,0.0,,0,0.13157894736842105,
259873.0,,,,1.0,147.0,,75.0,,,0.0,,0,0.2631578947368421,
259874.0,,,,1.0,,,,,,0.0,,0,0.13157894736842105,
259875.0,,,,1.0,147.0,,75.0,,,0.0,,0,0.13157894736842105,
259876.0,0.0,0.0,1.0,1.0,147.0,,75.0,2000.0,2.690001134739933,1.0,1.0,1,0.39473684210526316,0.0
259877.0,0.0,0.0,1.0,1.0,147.0,,75.0,1333.3333333333333,1.793334089826622,1.0,1.0,1,0.2631578947368421,0.0
259878.0,,,,1.0,168.0,,54.0,,,0.0,,0,0.2631578947368421,
259879.0,-0.0008608684643625776,-0.08608684643625776,0.9991391315356374,1.0,68.0,,157.0,10053.75796178344,17.83033808208944,2.0,0.7456076886039381,147,4.157368421052632,41.0
259880.0,-0.011321027868259139,-1.132102786825914,0.9886789721317408,1.0,68.0,,157.0,6959.796178343949,12.343197370975233,2.0,0.7585879958414479,147,2.908421052631579,41.0
259881.0,,,,1.0,64.0,,160.0,,,0.0,,0,0.6578947368421053,
259882.0,0.0,0.0,1.0,1.0,29.0,84.0,196.0,3047.045918367347,2.2683564058956915,21.0,0.8146615741911286,2,1.5716342105263157,0.0
259883.0,,,,1.0,12.0,,213.0,,,0.0,,0,0.5263157894736842,
259884.0,0.0,0.0,1.0,1.0,12.0,200.0,213.0,938.413145539906,0.5630478873239436,1.0,1.0,91,0.5260052631578948,0.0
259885.0,0.0,0.0,1.0,1.0,12.0,200.0,213.0,938.413145539906,0.5630478873239436,1.0,1.0,91,0.5260052631578948,0.0
259886.0,,,,1.0,12.0,,213.0,,,0.0,,0,0.5263157894736842,
259887.0,,,,1.0,12.0,,213.0,,,0.0,,0,0.5263157894736842,
259888.0,,,,1.0,12.0,,213.0,,,0.0,,0,0.5263157894736842,
259889.0,,,,1.0,12.0,,213.0,,,0.0,,0,0.5263157894736842,
259890.0,,,,1.0,,,,,,0.0,,0,0.5263157894736842,
259891.0,,,,1.0,,,,,,0.0,,0,0.09052631578947369,
259892.0,,,,1.0,49.0,,176.0,,,0.0,,0,1.5745552631578947,
259894.0,,,,1.0,,,,,,0.0,,0,0.09052631578947369,
259895.0,,,,1.0,183.0,,42.0,,,0.0,,0,1.3157894736842106,
259896.0,-0.000956,-0.0956,0.999044,1.0,123.0,,102.0,4897.274509803921,3.770901372549019,1.0,1.0,5,1.3157894736842106,0.0
259897.0,-0.000958,-0.0958,0.999042,1.0,123.0,,102.0,4897.264705882353,3.770893823529412,1.0,1.0,5,1.3157894736842106,0.0
259898.0,,,,1.0,194.0,,31.0,,,0.0,,0,1.8421052631578947,
259899.0,-0.001698,-0.1698,0.998302,1.0,123.0,,102.0,4893.637254901961,3.7681006862745092,1.0,1.0,5,1.3157894736842106,0.0
259900.0,,,,1.0,183.0,,42.0,,,0.0,,0,1.3157894736842106,
259904.0,,,,1.0,,,,,,0.0,,0,0.09052631578947369,
259905.0,-0.5,-50.0,0.5,1.0,16.0,,208.0,1201.923076923077,1.5853317975645438,1.0,1.0,2,1.3157894736842106,0.0
259906.0,,,,1.0,,,,,,0.0,,0,0.09052631578947369,
259907.0,,,,1.0,,,,,,0.0,,0,0.09052631578947369,
259908.0,,,,1.0,169.0,,55.0,,,0.0,,0,1.3157894736842106,
259909.0,,,,1.0,,,,,,0.0,,0,0.09052631578947369,
259910.0,,,,1.0,,,,,,0.0,,0,0.09052631578947369,
259912.0,,,,1.0,,,,,,0.0,,0,0.09052631578947369,
259913.0,,,,1.0,,,,,,0.0,,0,0.09052631578947369,
259914.0,,,,1.0,,,,,,0.0,,0,0.09052631578947369,
259915.0,,,,1.0,,,,,,0.0,,0,0.09052631578947369,
259917.0,,,,1.0,147.0,,75.0,,,0.0,,0,0.2631578947368421,
259918.0,,,,1.0,,,,,,0.0,,0,1.3157894736842106,
259919.0,,,,1.0,147.0,,75.0,,,0.0,,0,0.2631578947368421,
259920.0,,,,1.0,,,,,,0.0,,0,1.3157894736842106,
259921.0,,,,1.0,,,,,,0.0,,0,0.7894736842105263,
259922.0,,,,1.0,168.0,,54.0,,,0.0,,0,0.13157894736842105,
259923.0,,,,1.0,,,,,,0.0,,0,0.2631578947368421,
259925.0,,,,1.0,147.0,,75.0,,,0.0,,0,0.2631578947368421,
259926.0,,,,1.0,147.0,,75.0,,,0.0,,0,0.2631578947368421,
259927.0,,,,1.0,147.0,,75.0,,,0.0,,0,0.39473684210526316,
259928.0,,,,1.0,,,,,,0.0,,0,0.2631578947368421,
259929.0,,,,1.0,147.0,,75.0,,,0.0,,0,0.39473684210526316,
259930.0,,,,1.0,147.0,,75.0,,,0.0,,0,0.5263157894736842,
259931.0,,,,1.0,25.0,,200.0,,,0.0,,0,1.4243605263157895,
259932.0,,,,1.0,25.0,,200.0,,,0.0,,0,1.4243605263157895,
259933.0,0.0,0.0,1.0,1.0,2.0,212.0,223.0,4484.304932735426,3.4529147982062773,2.0,0.75,29,2.6315789473684212,156.0
259934.0,,,,1.0,25.0,,200.0,,,0.0,,0,1.4243605263157895,
259935.0,,,,1.0,25.0,,200.0,,,0.0,,0,1.4243605263157895,
259937.0,0.0,0.0,1.0,1.0,29.0,154.0,196.0,4081.6326530612246,5.0612497960448986,1.0,1.0,15,2.1052631578947367,0.0
259938.0,-0.25,-25.0,0.75,1.0,2.0,,223.0,1681.6143497757848,1.2948430493273542,1.0,1.0,29,1.3157894736842106,0.0
259939.0,,,,1.0,,,,,,0.0,,0,6.578947368421052,
259943.0,-0.53325,-53.325,0.46675,1.0,26.0,,188.0,496.5425531914894,0.7805648936170213,4.0,0.29994643813604716,1,0.5263157894736842,12.0
259945.0,-0.650608,-65.0608,0.349392,1.0,26.0,,188.0,929.2340425531914,1.4607559148936171,4.0,0.304506113477126,2,1.3157894736842106,0.0
259946.0,-0.655362763915547,-65.53627639155471,0.34463723608445296,1.0,69.0,,137.0,3931.883211678832,2.572562297532644,1.0,1.0,3,3.126,0.0
259947.0,-0.001275,-0.1275,0.998725,1.0,41.0,,173.0,2309.190751445087,3.6300478612716764,2.0,0.9469824025632682,2,1.0526315789473684,54.0
259948.0,-0.0010637636080870917,-0.10637636080870916,0.9989362363919129,1.0,43.0,,174.0,3691.4712643678163,6.546823676698148,2.0,0.5880750284906494,3,1.6921052631578948,133.0
259949.0,-0.003670995670995671,-0.3670995670995671,0.9963290043290043,1.0,43.0,,174.0,3968.137931034483,7.037491964264157,2.0,0.5988144067109272,3,1.8236842105263158,133.0
259950.0,-0.4034603550295858,-40.346035502958586,0.5965396449704142,1.0,43.0,,174.0,5793.977011494253,10.27561727142184,1.0,1.0,17,4.447368421052632,0.0
259951.0,-0.40195741150442477,-40.19574115044248,0.5980425884955752,1.0,43.0,,174.0,6214.14367816092,11.020782785249498,1.0,1.0,17,4.757894736842105,0.0
259952.0,-0.4009327309236948,-40.09327309236948,0.5990672690763053,1.0,43.0,,174.0,3429.1436781609195,6.081585745955511,1.0,1.0,17,2.6210526315789475,0.0
259953.0,-0.40555423476968794,-40.55542347696879,0.594445765230312,1.0,43.0,,174.0,2299.206896551724,4.0776430506903365,1.0,1.0,17,1.7710526315789474,0.0
259954.0,-0.400991,-40.0991,0.599009,1.0,43.0,,174.0,3442.580459770115,6.105415875916653,1.0,1.0,17,2.6315789473684212,0.0
259955.0,-0.0025472350230414747,-0.2547235023041475,0.9974527649769586,1.0,43.0,,174.0,4975.798850574713,8.82457843837739,2.0,0.5991748566914109,3,2.2842105263157895,135.0
259956.0,-0.40269078014184395,-40.269078014184394,0.597309219858156,1.0,43.0,,174.0,2420.132183908046,4.2921040278128215,1.0,1.0,17,1.855263157894737,0.0
259957.0,-0.40217105263157893,-40.21710526315789,0.5978289473684211,1.0,43.0,,174.0,4177.931034482759,7.4095599985248475,1.0,1.0,17,3.2,0.0
259958.0,-0.3263210382513661,-32.63210382513661,0.6736789617486338,1.0,43.0,,174.0,2834.097701149425,5.026271804160549,1.0,1.0,17,1.9263157894736842,0.0
259959.0,-0.4019977064220184,-40.19977064220184,0.5980022935779816,1.0,43.0,,174.0,4495.327586206897,7.972462730502579,1.0,1.0,17,3.442105263157895,0.0
259960.0,-0.0001937424789410349,-0.01937424789410349,0.999806257521059,1.0,43.0,,174.0,4774.936781609195,8.468349592294466,2.0,0.6000765491268465,3,2.1868421052631577,133.0
259961.0,-0.4084027149321267,-40.84027149321267,0.5915972850678733,1.0,43.0,,174.0,2254.189655172414,3.997804980551065,1.0,1.0,17,1.7447368421052631,0.0
259962.0,-0.5083,-50.83,0.4917,1.0,126.0,,99.0,4966.666666666667,5.335619047619048,1.0,1.0,1,2.6315789473684212,0.0
259964.0,,,,1.0,53.0,,172.0,,,0.0,,0,2.1052631578947367,
259965.0,,,,1.0,,,,,,0.0,,0,4.0,
259967.0,0.0,0.0,1.0,1.0,2.0,200.0,213.0,1784.037558685446,1.0704225352112675,1.0,1.0,91,1.0,0.0
259969.0,-0.4,-40.0,0.6,1.0,114.0,,111.0,1081.081081081081,1.4259416817012978,1.0,1.0,1,0.5263157894736842,0.0
259970.0,0.0,0.0,1.0,1.0,23.0,,201.0,2487.5621890547263,3.2810847153574634,1.0,1.0,3,1.3157894736842106,0.0
259972.0,-0.4,-40.0,0.6,1.0,46.0,,179.0,1340.782122905028,1.7684863314954644,1.0,1.0,1,1.0526315789473684,0.0
259975.0,-0.4,-40.0,0.6,1.0,175.0,,50.0,3600.0,4.748385800065321,1.0,1.0,1,0.7894736842105263,0.0
259976.0,-0.401718,-40.171800000000005,0.598282,1.0,43.0,,174.0,1719.2011494252874,3.0490029541085084,1.0,1.0,3,1.3157894736842106,0.0
259977.0,-0.4,-40.0,0.6,1.0,122.0,,103.0,1747.5728155339805,2.305041650517146,1.0,1.0,1,0.7894736842105263,0.0
259978.0,-0.4,-40.0,0.6,1.0,176.0,,49.0,3673.469387755102,4.845291632719716,1.0,1.0,2,0.7894736842105263,0.0
259979.0,-0.4,-40.0,0.6,1.0,78.0,,147.0,1224.4897959183672,1.6150972109065718,1.0,1.0,1,0.7894736842105263,0.0
259980.0,,,,1.0,,,,,,0.0,,0,2.1052631578947367,
259981.0,-0.4,-40.0,0.6,1.0,78.0,,147.0,1224.4897959183672,1.6150972109065718,1.0,1.0,1,0.7894736842105263,0.0
259982.0,,,,1.0,,,,,,0.0,,0,2.1052631578947367,
259983.0,,,,1.0,,,,,,0.0,,0,2.1052631578947367,
259984.0,0.0,0.0,1.0,1.0,42.0,,183.0,2185.792349726776,2.883051487592788,2.0,0.6,2,1.0526315789473684,119.0
259985.0,,,,1.0,,,,,,0.0,,0,2.1052631578947367,
259986.0,,,,1.0,,,,,,0.0,,0,2.1052631578947367,
259987.0,,,,1.0,,,,,,0.0,,0,2.1052631578947367,
259988.0,,,,1.0,122.0,,103.0,,,0.0,,0,0.5263157894736842,
259989.0,-0.4,-40.0,0.6,1.0,42.0,,183.0,655.7377049180328,0.8649154462778363,1.0,1.0,1,0.5263157894736842,0.0
259990.0,,,,1.0,,,,,,0.0,,0,1.8421052631578947,
259991.0,-0.40676142857142855,-40.67614285714286,0.5932385714285714,1.0,43.0,,174.0,2386.5919540229884,4.232620435660032,1.0,1.0,17,1.8421052631578947,0.0
259992.0,-0.40676142857142855,-40.67614285714286,0.5932385714285714,1.0,43.0,,174.0,2386.5919540229884,4.232620435660032,1.0,1.0,17,1.8421052631578947,0.0
259993.0,-0.40676142857142855,-40.67614285714286,0.5932385714285714,1.0,43.0,,174.0,2386.5919540229884,4.232620435660032,1.0,1.0,17,1.8421052631578947,0.0
259994.0,-0.5,-50.0,0.5,1.0,114.0,,111.0,1801.8018018018017,2.376569469502163,1.0,1.0,1,1.0526315789473684,0.0
259995.0,,,,1.0,150.0,,75.0,,,0.0,,0,0.5263157894736842,
259996.0,,,,1.0,,,,,,0.0,,0,0.2631578947368421,
259997.0,-0.4022141652613828,-40.221416526138285,0.5977858347386172,1.0,43.0,,174.0,2037.2816091954023,3.613118596892645,1.0,1.0,17,1.5605263157894738,0.0
259998.0,,,,1.0,,,,,,0.0,,0,0.7894736842105263,
259999.0,,,,1.0,,,,,,0.0,,0,0.7894736842105263,
260000.0,-0.402116,-40.2116,0.597884,1.0,43.0,,174.0,3436.114942528736,6.0939492821586185,1.0,1.0,17,2.6315789473684212,0.0
260001.0,-0.5,-50.0,0.5,1.0,198.0,,27.0,7407.407407407408,9.770341152397782,1.0,1.0,1,1.0526315789473684,0.0
260002.0,,,,1.0,154.0,,71.0,,,0.0,,0,3.1578947368421053,
260003.0,,,,1.0,,,,,,0.0,,0,0.5263157894736842,
260004.0,-0.400136,-40.0136,0.599864,1.0,43.0,,174.0,3447.4942528735633,6.114130487172758,1.0,1.0,17,2.6315789473684212,0.0
260005.0,,,,1.0,127.0,,98.0,,,0.0,,0,1.3157894736842106,
260006.0,-0.002515,-0.2515,0.997485,1.0,43.0,,174.0,5732.672413793103,10.166893577540106,2.0,0.5992831972410613,3,2.6315789473684212,136.0
260007.0,,,,1.0,116.0,,109.0,,,0.0,,0,2.8947368421052633,
260008.0,-0.4005085,-40.05085,0.5994915,1.0,43.0,,174.0,6890.706896551724,12.220667541145751,1.0,1.0,17,5.2631578947368425,0.0
260009.0,-0.6,-60.0,0.4,1.0,48.0,,131.0,381.6793893129771,0.5034336089975956,1.0,1.0,2,0.32894736842105265,0.0
260010.0,-0.6,-60.0,0.4,1.0,48.0,,131.0,381.6793893129771,0.5034336089975956,1.0,1.0,1,0.32894736842105265,0.0
260011.0,-0.6,-60.0,0.4,1.0,48.0,,131.0,381.6793893129771,0.5034336089975956,1.0,1.0,1,0.32894736842105265,0.0
260017.0,,,,1.0,44.0,,181.0,,,0.0,,0,2.631463157894737,
260018.0,-0.6,-60.0,0.4,1.0,137.0,,42.0,952.3809523809524,1.2561867195940004,1.0,1.0,1,0.2631578947368421,0.0
260019.0,,,,1.0,105.0,,74.0,,,0.0,,0,0.2631578947368421,
260020.0,-0.6,-60.0,0.4,1.0,105.0,,74.0,540.5405405405405,0.7129708408506489,1.0,1.0,3,0.2631578947368421,0.0
260021.0,,,,1.0,,,,,,0.0,,0,3.0,
260022.0,-0.012025531914893616,-1.2025531914893617,0.9879744680851064,1.0,93.0,,132.0,1758.8939393939395,0.9034204165036303,1.0,1.0,66,0.618421052631579,0.0
260023.0,-8e-05,-0.008,0.99992,1.0,75.0,,150.0,1333.2266666666667,0.6847850023912003,1.0,1.0,66,0.5263157894736842,0.0
260024.0,0.0,0.0,1.0,1.0,59.0,,166.0,3012.0481927710844,1.4217692096021088,1.0,1.0,1,1.3157894736842106,0.0
260025.0,-0.000482,-0.0482,0.999518,1.0,63.0,5.0,162.0,3084.932098765432,1.4561724086169836,1.0,1.0,2,1.3157894736842106,0.0
260026.0,0.0,0.0,1.0,1.0,57.0,,168.0,2976.190476190476,1.404843385678274,1.0,1.0,1,1.3157894736842106,0.0
260027.0,0.0,0.0,1.0,1.0,57.0,,168.0,2976.190476190476,1.404843385678274,1.0,1.0,5,1.3157894736842106,0.0
260028.0,0.0,0.0,1.0,1.0,57.0,,168.0,2976.190476190476,1.404843385678274,1.0,1.0,5,1.3157894736842106,0.0
260029.0,0.0,0.0,1.0,1.0,63.0,0.0,162.0,3086.41975308642,1.456874622184877,1.0,1.0,2,1.3157894736842106,0.0
260030.0,0.0,0.0,1.0,1.0,58.0,8.0,167.0,2944.197604790419,1.3897418744897982,2.0,0.8672167523251865,2,1.2938973684210526,0.0
260031.0,0.0,0.0,1.0,1.0,58.0,8.0,167.0,2941.7964071856286,1.3886084434813386,2.0,0.8679246051131737,2,1.2928421052631578,0.0
260032.0,0.0,0.0,1.0,1.0,63.0,0.0,162.0,3086.41975308642,1.456874622184877,1.0,1.0,2,1.3157894736842106,0.0
260033.0,0.0,0.0,1.0,1.0,59.0,,166.0,3012.0481927710844,1.4217692096021088,1.0,1.0,5,1.3157894736842106,0.0
260034.0,0.0,0.0,1.0,1.0,57.0,,168.0,2976.190476190476,1.404843385678274,1.0,1.0,5,1.3157894736842106,0.0
260035.0,0.0,0.0,1.0,1.0,57.0,,168.0,4166.666666666667,1.966780739949584,1.0,1.0,1,1.8421052631578947,0.0
260036.0,0.0,0.0,1.0,1.0,57.0,,168.0,2380.9523809523807,1.1238747085426193,1.0,1.0,1,1.0526315789473684,0.0
260037.0,0.0,0.0,1.0,1.0,59.0,,166.0,6024.096385542169,2.8435384192042177,1.0,1.0,5,2.6315789473684212,0.0
260038.0,,,,1.0,175.0,,50.0,,,0.0,,0,3.9473684210526314,
260039.0,0.0,0.0,1.0,1.0,65.0,3.0,160.0,3125.0,1.475085554962188,1.0,1.0,2,1.3157894736842106,0.0
260040.0,0.0,0.0,1.0,1.0,71.0,7.0,154.0,3246.753246753247,1.5325564207399356,1.0,1.0,2,1.3157894736842106,0.0
260041.0,0.0,0.0,1.0,1.0,24.0,40.0,201.0,1990.039800995025,0.9393532685592283,2.0,0.9862999314996574,2,1.0526263157894737,0.0
260042.0,0.0,0.0,1.0,1.0,31.0,21.0,194.0,2577.319587628866,1.2165654061543818,1.0,1.0,4,1.3157894736842106,0.0
260043.0,-0.014966,-1.4966,0.985034,1.0,45.0,,180.0,2736.2055555555557,1.2915639329303323,1.0,1.0,1,1.3157894736842106,0.0
260044.0,0.0,0.0,1.0,1.0,24.0,40.0,201.0,1990.0497512437812,0.939357965349055,2.0,0.993715,1,1.0526315789473684,0.0
260045.0,0.0,0.0,1.0,1.0,24.0,40.0,201.0,2487.169154228856,1.1740119334881622,2.0,0.9881961349893283,1,1.3155815789473684,0.0
260046.0,0.0,0.0,1.0,1.0,24.0,40.0,201.0,2487.5621890547263,1.1741974566863187,2.0,0.990994,4,1.3157894736842106,0.0
260047.0,0.0,0.0,1.0,1.0,24.0,40.0,201.0,4975.124378109453,2.3483949133726374,2.0,0.989426,1,2.6315789473684212,0.0
260048.0,0.0,0.0,1.0,1.0,31.0,28.0,194.0,7731.958762886598,3.6496962184631454,1.0,1.0,1,3.9473684210526314,0.0
260049.0,0.0,0.0,1.0,1.0,56.0,7.0,169.0,2958.579881656805,1.3965307029227816,2.0,0.988,1,1.3157894736842106,0.0
260050.0,0.0,0.0,1.0,1.0,15.0,4.0,210.0,2380.9523809523807,1.1238747085426193,1.0,1.0,6,1.3157894736842106,0.0
260051.0,0.0,0.0,1.0,1.0,15.0,4.0,210.0,2380.9523809523807,1.1238747085426193,1.0,1.0,6,1.3157894736842106,0.0
260052.0,0.0,0.0,1.0,1.0,38.0,17.0,187.0,2139.03743315508,1.0096842301345457,2.0,0.7511,1,1.0526315789473684,0.0
260053.0,0.0,0.0,1.0,1.0,38.0,17.0,187.0,2139.03743315508,1.0096842301345457,2.0,0.74527,1,1.0526315789473684,0.0
260054.0,0.0,0.0,1.0,1.0,72.0,2.0,153.0,6535.9477124183,3.085146258744445,1.0,1.0,1,2.6315789473684212,0.0
260055.0,0.0,0.0,1.0,1.0,39.0,2.0,186.0,2688.1720430107525,1.2688907999674734,1.0,1.0,1,1.3157894736842106,0.0
260056.0,0.0,0.0,1.0,1.0,23.0,1.0,202.0,2475.2475247524753,1.1683845979898517,1.0,1.0,1,1.3157894736842106,0.0
260057.0,0.0,0.0,1.0,1.0,39.0,25.0,186.0,1612.9032258064517,0.7613344799804841,1.0,1.0,10,0.7894736842105263,0.0
260058.0,0.0,0.0,1.0,1.0,39.0,25.0,186.0,1612.9032258064517,0.7613344799804841,1.0,1.0,10,0.7894736842105263,0.0
260059.0,0.0,0.0,1.0,1.0,39.0,25.0,186.0,1612.9032258064517,0.7613344799804841,1.0,1.0,10,0.7894736842105263,0.0
260060.0,0.0,0.0,1.0,1.0,39.0,25.0,186.0,1612.9032258064517,0.7613344799804841,1.0,1.0,10,0.7894736842105263,0.0
260061.0,0.0,0.0,1.0,1.0,39.0,25.0,186.0,1612.9032258064517,0.7613344799804841,1.0,1.0,10,0.7894736842105263,0.0
260062.0,0.0,0.0,1.0,1.0,39.0,25.0,186.0,1612.9032258064517,0.7613344799804841,1.0,1.0,10,0.7894736842105263,0.0
260063.0,0.0,0.0,1.0,1.0,39.0,25.0,186.0,1612.9032258064517,0.7613344799804841,1.0,1.0,10,0.7894736842105263,0.0
260064.0,0.0,0.0,1.0,1.0,39.0,25.0,186.0,1612.9032258064517,0.7613344799804841,1.0,1.0,10,0.7894736842105263,0.0
260065.0,0.0,0.0,1.0,1.0,39.0,25.0,186.0,1612.9032258064517,0.7613344799804841,1.0,1.0,10,0.7894736842105263,0.0
260066.0,0.0,0.0,1.0,1.0,39.0,25.0,186.0,1612.9032258064517,0.7613344799804841,1.0,1.0,10,0.7894736842105263,0.0
260067.0,0.0,0.0,1.0,1.0,49.0,7.0,176.0,2272.7272727272725,1.0727894945179548,1.0,1.0,1,1.0526315789473684,0.0
260068.0,0.0,0.0,1.0,1.0,49.0,7.0,176.0,11363.636363636364,5.363947472589774,1.0,1.0,2,5.2631578947368425,0.0
260069.0,0.0,0.0,1.0,1.0,49.0,7.0,176.0,11363.636363636364,5.363947472589774,1.0,1.0,2,5.2631578947368425,0.0
260070.0,0.0,0.0,1.0,1.0,38.0,17.0,187.0,5347.593582887701,2.5242105753363644,3.0,0.3872,1,2.6315789473684212,0.0
260071.0,0.0,0.0,1.0,1.0,81.0,13.0,144.0,1388.888888888889,0.6555935799831947,1.0,1.0,9,0.5263157894736842,0.0
260072.0,0.0,0.0,1.0,1.0,81.0,13.0,144.0,1388.888888888889,0.6555935799831947,1.0,1.0,9,0.5263157894736842,0.0
260073.0,0.0,0.0,1.0,1.0,81.0,13.0,144.0,1388.888888888889,0.6555935799831947,1.0,1.0,9,0.5263157894736842,0.0
260074.0,0.0,0.0,1.0,1.0,80.0,7.0,145.0,3448.2758620689656,1.6276806123720695,1.0,1.0,9,1.3157894736842106,0.0
260075.0,0.0,0.0,1.0,1.0,28.0,34.0,196.0,3060.816326530612,1.5181648979591835,1.0,1.0,13,1.19984,0.0
260076.0,,,,1.0,170.0,,15.0,,,0.0,,0,1.3157894736842106,
260077.0,,,,1.0,170.0,,15.0,,,0.0,,0,1.3157894736842106,
260078.0,-0.000754,-0.0754,0.999246,1.0,170.0,,15.0,33308.2,50.252283668756974,1.0,1.0,1,1.3157894736842106,0.0
260079.0,-0.0037025,-0.37025,0.9962975,1.0,164.0,,21.0,18977.095238095237,28.630858860994564,1.0,1.0,1,1.0526315789473684,0.0
260080.0,,,,1.0,170.0,,15.0,,,0.0,,0,1.3157894736842106,
260081.0,,,,1.0,170.0,,15.0,,,0.0,,0,1.3157894736842106,
260082.0,,,,1.0,25.0,,200.0,,,0.0,,0,1.4243605263157895,
260083.0,0.0,0.0,1.0,1.0,21.0,1.0,204.0,1470.5882352941176,0.7553380032070216,1.0,1.0,1,0.7894736842105263,0.0
260084.0,,,,1.0,170.0,,15.0,,,0.0,,0,1.1842105263157894,
260085.0,,,,1.0,25.0,,200.0,,,0.0,,0,1.4243605263157895,
260086.0,,,,1.0,38.0,,187.0,,,0.0,,0,1.4243605263157895,
260087.0,,,,1.0,25.0,,200.0,,,0.0,,0,1.4243605263157895,
260088.0,,,,1.0,25.0,,200.0,,,0.0,,0,1.4243605263157895,
260089.0,,,,1.0,170.0,,15.0,,,0.0,,0,0.6578947368421053,
260090.0,,,,1.0,25.0,,200.0,,,0.0,,0,1.4243605263157895,
260091.0,,,,1.0,25.0,,200.0,,,0.0,,0,1.4243605263157895,
260092.0,,,,1.0,170.0,,15.0,,,0.0,,0,0.6578947368421053,
260093.0,,,,1.0,170.0,,15.0,,,0.0,,0,1.1842105263157894,
260095.0,,,,1.0,170.0,,15.0,,,0.0,,0,1.1842105263157894,
260096.0,,,,1.0,170.0,,15.0,,,0.0,,0,1.0526315789473684,
260097.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260098.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260099.0,,,,1.0,218.0,,7.0,,,0.0,,0,1.2763157894736843,
260100.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260101.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260102.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260103.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260104.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260105.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260106.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260107.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260108.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260109.0,,,,1.0,218.0,,7.0,,,0.0,,0,1.2763157894736843,
260110.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260111.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260112.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260113.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260114.0,,,,1.0,218.0,,7.0,,,0.0,,0,1.2763157894736843,
260115.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260116.0,,,,1.0,218.0,,7.0,,,0.0,,0,1.2763157894736843,
260117.0,,,,1.0,170.0,,15.0,,,0.0,,0,1.1842105263157894,
260123.0,,,,1.0,170.0,,15.0,,,0.0,,0,1.1842105263157894,
260125.0,,,,1.0,170.0,,15.0,,,0.0,,0,1.1842105263157894,
260127.0,,,,1.0,170.0,,15.0,,,0.0,,0,1.3157894736842106,
260132.0,,,,1.0,39.0,,186.0,,,0.0,,0,1.0526315789473684,
260133.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
260134.0,0.0,0.0,1.0,1.0,165.0,,60.0,8083.333333333333,4.1518412242945955,1.0,1.0,47,1.2763157894736843,0.0
