project_id,rule_risk,ml_anomaly_risk,duplicate_risk,agency_risk,risk_score,risk_category,data_quality_score,evidence_count,confidence,top_reasons
266412.0,0.0,2.3,0.0,1.1,0.9,LOW,85.0,2,HIGH,No significant risk indicators detected
266413.0,0.0,2.3,0.0,1.1,0.9,LOW,85.0,2,HIGH,No significant risk indicators detected
266414.0,0.0,2.2,0.0,1.1,0.9,LOW,85.0,2,HIGH,No significant risk indicators detected
266415.0,0.0,2.9,0.0,1.1,1.1,LOW,70.0,2,MODERATE,No significant risk indicators detected
266416.0,0.0,2.2,0.0,1.1,0.9,LOW,85.0,2,HIGH,No significant risk indicators detected
266417.0,0.0,2.9,0.0,1.1,1.1,LOW,70.0,2,MODERATE,No significant risk indicators detected
266418.0,0.0,2.7,0.0,1.1,1.0,LOW,85.0,2,HIGH,No significant risk indicators detected
266419.0,0.0,2.7,0.0,1.1,1.0,LOW,85.0,2,HIGH,No significant risk indicators detected
266420.0,0.0,2.7,0.0,1.1,1.0,LOW,85.0,2,HIGH,No significant risk indicators detected
266421.0,0.0,1.7,0.0,1.1,0.7,LOW,85.0,2,HIGH,No significant risk indicators detected
266422.0,0.0,2.9,0.0,1.1,1.1,LOW,70.0,2,MODERATE,No significant risk indicators detected
266423.0,0.0,16.6,0.0,2.7,5.5,LOW,85.0,2,HIGH,No significant risk indicators detected
266425.0,0.0,1.0,0.0,5.1,1.3,LOW,70.0,2,MODERATE,No significant risk indicators detected
266426.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266427.0,0.0,1.4,0.0,0.0,0.4,LOW,70.0,1,MODERATE,No significant risk indicators detected
266428.0,0.0,1.1,0.0,5.1,1.4,LOW,70.0,2,MODERATE,No significant risk indicators detected
266439.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266440.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266441.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266442.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266443.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266444.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266445.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266446.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266447.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266448.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266449.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266450.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266451.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266452.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266453.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266458.0,0.0,0.0,0.0,1.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
266459.0,0.0,18.0,0.0,1.5,5.7,LOW,85.0,2,HIGH,No significant risk indicators detected
266460.0,0.0,19.9,0.0,1.5,6.3,LOW,85.0,2,HIGH,No significant risk indicators detected
266462.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266463.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266464.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266465.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266466.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266467.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266468.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266469.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266470.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266471.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266472.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266477.0,0.0,0.1,70.7,0.0,14.2,LOW,55.0,2,MODERATE,Highly similar work description detected in same constituency
266478.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266479.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266480.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266481.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266482.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266483.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266484.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266485.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266486.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266488.0,0.0,0.7,0.0,1.6,0.5,LOW,70.0,2,MODERATE,No significant risk indicators detected
266489.0,0.0,0.7,0.0,1.6,0.5,LOW,70.0,2,MODERATE,No significant risk indicators detected
266490.0,0.0,0.7,0.0,1.6,0.5,LOW,70.0,2,MODERATE,No significant risk indicators detected
266492.0,0.0,15.5,0.0,1.5,4.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266493.0,0.0,2.6,0.0,1.6,1.1,LOW,70.0,2,MODERATE,No significant risk indicators detected
266495.0,0.0,1.3,0.0,1.6,0.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266506.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266507.0,0.0,1.9,0.0,1.3,0.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266509.0,0.0,1.9,0.0,1.3,0.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266510.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266511.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266512.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266513.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266514.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266515.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266516.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266517.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266518.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266519.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266520.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266521.0,0.0,0.1,88.6,0.0,17.8,LOW,55.0,2,MODERATE,Highly similar work description detected in same constituency
266522.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266523.0,0.0,0.1,76.4,0.0,15.3,LOW,55.0,2,MODERATE,Highly similar work description detected in same constituency
266524.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266525.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266526.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266527.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266528.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266531.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266532.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266533.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266534.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266535.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266536.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266537.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266538.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266539.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266540.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266541.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266542.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266543.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266544.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266545.0,0.0,24.4,0.0,0.0,7.3,LOW,85.0,1,HIGH,No significant risk indicators detected
266546.0,0.0,21.0,0.0,0.0,6.3,LOW,85.0,1,HIGH,No significant risk indicators detected
266547.0,0.0,24.4,0.0,0.0,7.3,LOW,85.0,1,HIGH,No significant risk indicators detected
266548.0,0.0,24.4,0.0,0.0,7.3,LOW,85.0,1,HIGH,No significant risk indicators detected
266549.0,0.0,39.6,0.0,0.0,11.9,LOW,85.0,1,HIGH,No significant risk indicators detected
266551.0,0.0,1.3,0.0,2.0,0.8,LOW,55.0,2,MODERATE,No significant risk indicators detected
266553.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266554.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266555.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266556.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266557.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266558.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266559.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266560.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266561.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266562.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266563.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266564.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266565.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266566.0,0.0,0.1,83.8,0.0,16.8,LOW,55.0,2,MODERATE,Highly similar work description detected in same constituency
266567.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266568.0,0.0,2.7,0.0,5.3,1.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266571.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266578.0,0.0,1.1,0.0,1.1,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
266579.0,0.0,1.1,0.0,1.1,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
266580.0,0.0,1.1,0.0,1.1,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
266581.0,0.0,1.1,0.0,1.1,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
266582.0,0.0,1.1,0.0,1.1,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
266583.0,0.0,1.1,0.0,1.1,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
266586.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266587.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266588.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266589.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266590.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266591.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266592.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266593.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266594.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266595.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266596.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266598.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266599.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266600.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266601.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266602.0,0.0,4.4,0.0,2.1,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266603.0,0.0,17.6,0.0,0.4,5.4,LOW,85.0,2,HIGH,No significant risk indicators detected
266604.0,0.0,2.2,0.0,11.2,2.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266605.0,0.0,2.8,0.0,11.2,3.1,LOW,70.0,2,MODERATE,No significant risk indicators detected
266606.0,0.0,2.8,0.0,11.2,3.1,LOW,70.0,2,MODERATE,No significant risk indicators detected
266607.0,0.0,2.2,0.0,11.2,2.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266608.0,0.0,2.2,0.0,11.2,2.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266609.0,0.0,2.2,0.0,11.2,2.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266610.0,0.0,2.2,0.0,11.2,2.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266611.0,0.0,2.8,0.0,11.2,3.1,LOW,70.0,2,MODERATE,No significant risk indicators detected
266614.0,0.0,2.2,0.0,11.2,2.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266615.0,0.0,2.3,0.0,11.2,2.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266616.0,0.0,1.8,0.0,11.2,2.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266617.0,0.0,1.8,0.0,11.2,2.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266618.0,0.0,2.2,0.0,11.2,2.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266619.0,0.0,2.2,0.0,11.2,2.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266620.0,0.0,2.2,0.0,11.2,2.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266621.0,0.0,2.3,0.0,11.2,2.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266622.0,0.0,2.3,0.0,11.2,2.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266623.0,0.0,1.8,0.0,11.2,2.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266625.0,0.0,1.8,0.0,11.2,2.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266626.0,0.0,1.8,0.0,11.2,2.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266627.0,0.0,1.8,0.0,11.2,2.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266628.0,0.0,1.8,0.0,11.2,2.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266629.0,0.0,2.8,0.0,11.2,3.1,LOW,85.0,2,HIGH,No significant risk indicators detected
266630.0,0.0,1.8,0.0,11.2,2.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266631.0,0.0,1.8,0.0,11.2,2.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266633.0,0.0,2.1,0.0,11.2,2.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266634.0,0.0,2.2,0.0,11.2,2.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266635.0,0.0,1.8,0.0,11.2,2.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266647.0,0.0,0.6,0.0,0.4,0.3,LOW,55.0,2,MODERATE,No significant risk indicators detected
266649.0,0.0,7.4,0.0,0.4,2.3,LOW,55.0,2,MODERATE,No significant risk indicators detected
266650.0,0.0,0.6,0.0,0.4,0.3,LOW,55.0,2,MODERATE,No significant risk indicators detected
266651.0,0.0,0.9,0.0,8.5,2.0,LOW,55.0,2,MODERATE,No significant risk indicators detected
266655.0,0.0,2.3,0.0,0.0,0.7,LOW,55.0,1,MODERATE,No significant risk indicators detected
266657.0,0.0,0.6,0.0,0.4,0.3,LOW,55.0,2,MODERATE,No significant risk indicators detected
266659.0,0.0,0.2,0.0,0.5,0.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
266660.0,0.0,0.2,0.0,0.5,0.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
266661.0,0.0,5.6,0.0,0.2,1.7,LOW,55.0,2,MODERATE,No significant risk indicators detected
266662.0,0.0,4.9,74.8,0.0,16.4,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
266663.0,0.0,0.0,0.0,0.2,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266664.0,0.0,4.9,85.0,0.0,18.5,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
266665.0,0.0,4.9,85.0,0.0,18.5,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
266666.0,0.0,0.0,0.0,0.4,0.1,LOW,55.0,1,MODERATE,No significant risk indicators detected
266667.0,0.0,4.9,81.9,0.0,17.8,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
266668.0,0.0,4.9,83.1,0.0,18.1,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
266669.0,0.0,0.0,0.0,0.2,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266670.0,0.0,4.9,85.6,0.0,18.6,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
266671.0,0.0,4.9,78.9,0.0,17.2,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
266672.0,0.0,4.9,85.6,0.0,18.6,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
266673.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266674.0,0.0,0.1,76.0,0.0,15.2,LOW,55.0,2,MODERATE,Highly similar work description detected in same constituency
266675.0,0.0,0.1,76.0,0.0,15.2,LOW,55.0,2,MODERATE,Highly similar work description detected in same constituency
266676.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266677.0,0.0,0.1,100.0,0.0,20.0,LOW,55.0,2,MODERATE,Highly similar work description detected in same constituency
266678.0,0.0,0.1,100.0,0.0,20.0,LOW,55.0,2,MODERATE,Highly similar work description detected in same constituency
266679.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266681.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266682.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
266683.0,0.0,23.1,0.0,1.3,7.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
266685.0,0.0,2.0,0.0,0.2,0.6,LOW,85.0,2,HIGH,No significant risk indicators detected
266699.0,0.0,1.1,0.0,0.6,0.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
266700.0,0.0,1.1,0.0,0.6,0.4,LOW,70.0,2,MODERATE,No significant risk indicators detected
266701.0,0.0,3.4,0.0,0.6,1.1,LOW,70.0,2,MODERATE,No significant risk indicators detected
266702.0,0.0,17.1,0.0,0.0,5.1,LOW,85.0,1,HIGH,No significant risk indicators detected
266703.0,0.0,17.1,0.0,0.0,5.1,LOW,85.0,1,HIGH,No significant risk indicators detected
266704.0,0.0,22.2,0.0,0.6,6.8,LOW,85.0,2,HIGH,No significant risk indicators detected
266705.0,0.0,4.2,0.0,0.6,1.4,LOW,70.0,2,MODERATE,No significant risk indicators detected
266706.0,0.0,2.0,0.0,0.0,0.6,LOW,70.0,1,MODERATE,No significant risk indicators detected
266707.0,0.0,2.0,0.0,0.0,0.6,LOW,70.0,1,MODERATE,No significant risk indicators detected
266709.0,0.0,2.0,0.0,0.0,0.6,LOW,70.0,1,MODERATE,No significant risk indicators detected
266710.0,0.0,2.0,0.0,0.0,0.6,LOW,70.0,1,MODERATE,No significant risk indicators detected
266711.0,0.0,2.0,0.0,0.0,0.6,LOW,70.0,1,MODERATE,No significant risk indicators detected
266712.0,0.0,2.1,0.0,0.0,0.6,LOW,70.0,1,MODERATE,No significant risk indicators detected
266713.0,0.0,2.0,0.0,0.0,0.6,LOW,70.0,1,MODERATE,No significant risk indicators detected
266714.0,0.0,2.1,0.0,0.0,0.6,LOW,70.0,1,MODERATE,No significant risk indicators detected
266715.0,0.0,2.1,0.0,0.0,0.6,LOW,70.0,1,MODERATE,No significant risk indicators detected
266716.0,0.0,2.0,0.0,0.0,0.6,LOW,70.0,1,MODERATE,No significant risk indicators detected
266717.0,0.0,2.0,0.0,0.0,0.6,LOW,70.0,1,MODERATE,No significant risk indicators detected
266720.0,0.0,1.3,0.0,2.0,0.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266723.0,0.0,1.9,0.0,2.0,1.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
266724.0,0.0,0.0,0.0,1.1,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
266725.0,0.0,0.0,0.0,1.1,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
266726.0,0.0,0.0,0.0,1.1,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
266727.0,0.0,1.1,0.0,1.1,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
266729.0,0.0,2.6,0.0,5.3,1.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266734.0,0.0,34.4,0.0,0.6,10.4,LOW,85.0,2,HIGH,No significant risk indicators detected
266735.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266736.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266737.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266738.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266739.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266740.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266741.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266742.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266743.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266744.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266745.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266746.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266747.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266748.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266749.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266750.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266751.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266752.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266753.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266754.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266755.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266756.0,0.0,1.1,0.0,0.0,0.3,LOW,70.0,1,MODERATE,No significant risk indicators detected
266757.0,0.0,0.8,0.0,35.1,7.3,LOW,55.0,2,MODERATE,No significant risk indicators detected
266758.0,0.0,1.6,100.0,0.0,20.5,LOW,70.0,2,MODERATE,Highly similar work description detected in same constituency
266760.0,0.0,46.2,0.0,0.0,13.9,LOW,85.0,1,HIGH,No significant risk indicators detected
266764.0,0.0,12.8,0.0,2.0,4.2,LOW,85.0,2,HIGH,No significant risk indicators detected
266765.0,0.0,0.9,0.0,2.0,0.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
266766.0,0.0,2.9,0.0,2.0,1.3,LOW,70.0,2,MODERATE,No significant risk indicators detected
266768.0,0.0,2.9,0.0,2.0,1.3,LOW,70.0,2,MODERATE,No significant risk indicators detected
266769.0,0.0,3.2,0.0,2.0,1.4,LOW,70.0,2,MODERATE,No significant risk indicators detected
266772.0,0.0,3.9,0.0,2.9,1.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266773.0,0.0,2.7,0.0,2.9,1.4,LOW,70.0,2,MODERATE,No significant risk indicators detected
266774.0,0.0,4.5,0.0,2.9,1.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
266775.0,0.0,3.9,0.0,2.9,1.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266776.0,0.0,4.0,0.0,2.9,1.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
266777.0,0.0,3.0,0.0,2.9,1.5,LOW,70.0,2,MODERATE,No significant risk indicators detected
266778.0,0.0,0.3,0.0,2.9,0.7,LOW,55.0,2,MODERATE,No significant risk indicators detected
266779.0,0.0,2.2,0.0,2.9,1.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
266782.0,0.0,26.6,0.0,0.3,8.0,LOW,85.0,2,HIGH,No significant risk indicators detected
