project_id,gis_risk,gis_available
136650.0,0.0,False
136651.0,0.0,False
136652.0,0.0,False
136653.0,0.0,False
136654.0,0.0,False
136655.0,0.0,False
136656.0,0.0,False
136657.0,0.0,False
136658.0,0.0,False
136668.0,0.0,False
136669.0,0.0,False
136670.0,0.0,False
136671.0,0.0,False
136672.0,0.0,False
136673.0,0.0,False
136674.0,0.0,False
136675.0,0.0,False
136676.0,0.0,False
136681.0,0.0,False
136687.0,0.0,False
136688.0,0.0,False
136689.0,0.0,False
136690.0,0.0,False
136691.0,0.0,False
136692.0,0.0,False
136693.0,0.0,False
136694.0,0.0,False
136695.0,0.0,False
136696.0,0.0,False
136699.0,0.0,False
136700.0,0.0,False
136714.0,0.0,False
136716.0,0.0,False
136719.0,0.0,False
136720.0,0.0,False
136722.0,0.0,False
136723.0,0.0,False
136729.0,0.0,False
136731.0,0.0,False
136732.0,0.0,False
136735.0,0.0,False
136736.0,0.0,False
136743.0,0.0,False
136745.0,0.0,False
136746.0,0.0,False
136747.0,0.0,False
136748.0,0.0,False
136749.0,0.0,False
136750.0,0.0,False
136751.0,0.0,False
136752.0,0.0,False
136753.0,0.0,False
136754.0,0.0,False
136755.0,0.0,False
136756.0,0.0,False
136757.0,0.0,False
136758.0,0.0,False
136791.0,0.0,False
136803.0,0.0,False
136856.0,0.0,False
136857.0,0.0,False
136858.0,0.0,False
136859.0,0.0,False
136860.0,0.0,False
136861.0,0.0,False
136862.0,0.0,False
136863.0,0.0,False
136864.0,0.0,False
136865.0,0.0,False
136866.0,0.0,False
136910.0,0.0,False
136911.0,0.0,False
136912.0,0.0,False
136913.0,0.0,False
136914.0,0.0,False
136915.0,0.0,False
136916.0,0.0,False
136917.0,0.0,False
136922.0,0.0,False
136923.0,0.0,False
136924.0,0.0,False
136925.0,0.0,False
136926.0,0.0,False
136927.0,0.0,False
136928.0,0.0,False
136929.0,0.0,False
136930.0,0.0,False
136931.0,0.0,False
136932.0,0.0,False
136934.0,0.0,False
136935.0,0.0,False
136936.0,0.0,False
136937.0,0.0,False
136938.0,0.0,False
136940.0,0.0,False
136942.0,0.0,False
136943.0,0.0,False
136944.0,0.0,False
136945.0,0.0,False
136946.0,0.0,False
136948.0,0.0,False
136949.0,0.0,False
136950.0,0.0,False
136951.0,0.0,False
136952.0,0.0,False
136953.0,0.0,False
136954.0,0.0,False
136955.0,0.0,False
136956.0,0.0,False
136957.0,0.0,False
136958.0,0.0,False
136959.0,0.0,False
136960.0,0.0,False
136967.0,0.0,False
136975.0,0.0,False
136982.0,0.0,False
136983.0,0.0,False
136984.0,0.0,False
136985.0,0.0,False
136986.0,0.0,False
136987.0,0.0,False
136988.0,0.0,False
136991.0,0.0,False
136992.0,0.0,False
136993.0,0.0,False
136994.0,0.0,False
136995.0,0.0,False
136997.0,0.0,False
136998.0,0.0,False
136999.0,0.0,False
137000.0,0.0,False
137001.0,0.0,False
137003.0,0.0,False
137005.0,0.0,False
137006.0,0.0,False
137007.0,0.0,False
137009.0,0.0,False
137010.0,0.0,False
137013.0,0.0,False
137014.0,0.0,False
137015.0,0.0,False
137029.0,0.0,False
137030.0,0.0,False
137031.0,0.0,False
137032.0,0.0,False
137033.0,0.0,False
137034.0,0.0,False
137035.0,0.0,False
137036.0,0.0,False
137037.0,0.0,False
137038.0,0.0,False
137039.0,0.0,False
137040.0,0.0,False
137041.0,0.0,False
137042.0,0.0,False
137043.0,0.0,False
137044.0,0.0,False
137045.0,0.0,False
137046.0,0.0,False
137047.0,0.0,False
137048.0,0.0,False
137049.0,0.0,False
137050.0,0.0,False
137051.0,0.0,False
137052.0,0.0,False
137053.0,0.0,False
137054.0,0.0,False
137055.0,0.0,False
137056.0,0.0,False
137057.0,0.0,False
137058.0,0.0,False
137059.0,0.0,False
137060.0,0.0,False
137061.0,0.0,False
137062.0,0.0,False
137063.0,0.0,False
137064.0,0.0,False
137065.0,0.0,False
137066.0,0.0,False
137067.0,0.0,False
137068.0,0.0,False
137069.0,0.0,False
137070.0,0.0,False
137071.0,0.0,False
137072.0,0.0,False
137073.0,0.0,False
137074.0,0.0,False
137075.0,0.0,False
137076.0,0.0,False
137077.0,0.0,False
137078.0,0.0,False
137079.0,0.0,False
137080.0,0.0,False
137081.0,0.0,False
137082.0,0.0,False
137083.0,0.0,False
137084.0,0.0,False
137085.0,0.0,False
