project_id_1,project_id_2,similarity,similarity_pct,desc_1_preview,desc_2_preview,block
288569.0,288948.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288569.0,288949.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288569.0,288950.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288569.0,288951.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288570.0,288571.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288570.0,288572.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288570.0,288573.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288570.0,288574.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288570.0,288924.0,0.732,73.2,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA SOORAJPURA,KHAJURAHO
288570.0,288928.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288570.0,288929.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288570.0,288930.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288570.0,288947.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288570.0,288948.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288570.0,288949.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288570.0,288950.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288570.0,288951.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288571.0,288572.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288571.0,288573.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288571.0,288574.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288571.0,288924.0,0.732,73.2,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA SOORAJPURA,KHAJURAHO
288571.0,288928.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288571.0,288929.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288571.0,288930.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288571.0,288947.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288571.0,288948.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288571.0,288949.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288571.0,288950.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288571.0,288951.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288572.0,288573.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288572.0,288574.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288572.0,288924.0,0.732,73.2,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA SOORAJPURA,KHAJURAHO
288572.0,288928.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288572.0,288929.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288572.0,288930.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288572.0,288947.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288572.0,288948.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288572.0,288949.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288572.0,288950.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288572.0,288951.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288573.0,288574.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288573.0,288924.0,0.732,73.2,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA SOORAJPURA,KHAJURAHO
288573.0,288928.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288573.0,288929.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288573.0,288930.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288573.0,288947.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288573.0,288948.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288573.0,288949.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288573.0,288950.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288573.0,288951.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288574.0,288924.0,0.732,73.2,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA SOORAJPURA,KHAJURAHO
288574.0,288928.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288574.0,288929.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288574.0,288930.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288574.0,288947.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288574.0,288948.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288574.0,288949.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288574.0,288950.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288574.0,288951.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288621.0,288622.0,0.7695,76.9,SHASHKEEYA MADHYAMIK SHALA ME WATER COOLER GRAM TALGAON,SHASHKEEYA MADHYAMIK SHALA ME WATER COOLER GRAM BHABHUWA,KHAJURAHO
288885.0,288886.0,0.7589,75.9,CC ROAD NIRMAN ANUSOOCHIT JAATI BASTI ME GRAM BARTARA,CC ROAD NIRMAN ANUSOOCHIT JAATI BASTI ME GRAM SALAIYA,KHAJURAHO
288899.0,297703.0,1.0,100.0,SAMUDAYIK BHAWAN NIRMAN,SAMUDAYIK BHAWAN NIRMAN,KHAJURAHO
288924.0,288928.0,0.732,73.2,MULTI GYM UPKARNO KI STHAPNA SOORAJPURA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288924.0,288929.0,0.732,73.2,MULTI GYM UPKARNO KI STHAPNA SOORAJPURA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288924.0,288930.0,0.732,73.2,MULTI GYM UPKARNO KI STHAPNA SOORAJPURA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288924.0,288947.0,0.732,73.2,MULTI GYM UPKARNO KI STHAPNA SOORAJPURA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288924.0,288948.0,0.732,73.2,MULTI GYM UPKARNO KI STHAPNA SOORAJPURA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288924.0,288949.0,0.732,73.2,MULTI GYM UPKARNO KI STHAPNA SOORAJPURA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288924.0,288950.0,0.732,73.2,MULTI GYM UPKARNO KI STHAPNA SOORAJPURA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288924.0,288951.0,0.732,73.2,MULTI GYM UPKARNO KI STHAPNA SOORAJPURA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288928.0,288929.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288928.0,288930.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288928.0,288947.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288928.0,288948.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288928.0,288949.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288928.0,288950.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288928.0,288951.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288929.0,288930.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288929.0,288947.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288929.0,288948.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288929.0,288949.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288929.0,288950.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288929.0,288951.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288930.0,288947.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288930.0,288948.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288930.0,288949.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288930.0,288950.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288930.0,288951.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288947.0,288948.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288947.0,288949.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288947.0,288950.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288947.0,288951.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288948.0,288949.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288948.0,288950.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288948.0,288951.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288949.0,288950.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288949.0,288951.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
288950.0,288951.0,1.0,100.0,MULTI GYM UPKARNO KI STHAPNA,MULTI GYM UPKARNO KI STHAPNA,KHAJURAHO
135908.0,135909.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135908.0,135911.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135908.0,135912.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135908.0,135914.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135908.0,135915.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135908.0,135916.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135908.0,135917.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135909.0,135911.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135909.0,135912.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135909.0,135914.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135909.0,135915.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135909.0,135916.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135909.0,135917.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135911.0,135912.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135911.0,135914.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135911.0,135915.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135911.0,135916.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135911.0,135917.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135912.0,135914.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135912.0,135915.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135912.0,135916.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135912.0,135917.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135914.0,135915.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135914.0,135916.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135914.0,135917.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135915.0,135916.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135915.0,135917.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135916.0,135917.0,1.0,100.0,Purchase of books for students intellectual development at various schools of Burhanpur district,Purchase of books for students intellectual development at various schools of Burhanpur district,KHANDWA
135993.0,135994.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,135995.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,135996.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,135997.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,135998.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,135999.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,136000.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,136001.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,136002.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,136003.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,136004.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,136005.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,136006.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,136007.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,136008.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,136009.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135993.0,136010.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,135995.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,135996.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,135997.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,135998.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,135999.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,136000.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,136001.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,136002.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,136003.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,136004.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,136005.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,136006.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,136007.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,136008.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,136009.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135994.0,136010.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135995.0,135996.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135995.0,135997.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135995.0,135998.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135995.0,135999.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135995.0,136000.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135995.0,136001.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135995.0,136002.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135995.0,136003.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135995.0,136004.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135995.0,136005.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135995.0,136006.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135995.0,136007.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135995.0,136008.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135995.0,136009.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135995.0,136010.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135996.0,135997.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135996.0,135998.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135996.0,135999.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135996.0,136000.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135996.0,136001.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135996.0,136002.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135996.0,136003.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135996.0,136004.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135996.0,136005.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135996.0,136006.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135996.0,136007.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135996.0,136008.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135996.0,136009.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135996.0,136010.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135997.0,135998.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135997.0,135999.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135997.0,136000.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135997.0,136001.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135997.0,136002.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135997.0,136003.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135997.0,136004.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135997.0,136005.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135997.0,136006.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135997.0,136007.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
135997.0,136008.0,1.0,100.0,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,KHANDWA
